 6.755481362E-01 7.212388515E-02 4.291901886E-01 -6.403657794E-02
 6.755608320E-01 7.220113277E-02 4.343409538E-01 -6.467851996E-02
 6.755741835E-01 7.228232920E-02 4.395916760E-01 -6.532701850E-02
 6.755881906E-01 7.236767560E-02 4.449473321E-01 -6.598234177E-02
 6.756029129E-01 7.245738059E-02 4.504062533E-01 -6.664466113E-02
 6.756184101E-01 7.255166769E-02 4.559702277E-01 -6.731271744E-02
 6.756346822E-01 7.265076786E-02 4.616361558E-01 -6.798529625E-02
 6.756517887E-01 7.275493443E-02 4.674401581E-01 -6.866648793E-02
 6.756697297E-01 7.286442071E-02 4.733831584E-01 -6.935658306E-02
 6.756886840E-01 7.297950238E-02 4.794730246E-01 -7.005620748E-02
 6.757085323E-01 7.310046256E-02 4.857172668E-01 -7.076579332E-02
 6.757293940E-01 7.322760671E-02 4.921181798E-01 -7.148589194E-02
 6.757513285E-01 7.336124033E-02 4.986787140E-01 -7.221505046E-02
 6.757743955E-01 7.350170612E-02 5.054087043E-01 -7.295361161E-02
 6.757986546E-01 7.364934683E-02 5.123453736E-01 -7.370541990E-02
 6.758241057E-01 7.380452752E-02 5.194910765E-01 -7.447098196E-02
 6.758509278E-01 7.396764308E-02 5.268598795E-01 -7.525132596E-02
 6.758790612E-01 7.413908839E-02 5.344646573E-01 -7.604729384E-02
 6.759086251E-01 7.431929559E-02 5.423110723E-01 -7.685964555E-02
 6.759397388E-01 7.450871170E-02 5.504084229E-01 -7.768724114E-02
 6.759724617E-01 7.470779866E-02 5.587786436E-01 -7.853143662E-02
 6.760067940E-01 7.491706312E-02 5.674570203E-01 -7.939575613E-02
 6.760429144E-01 7.513701916E-02 5.764538050E-01 -8.028116822E-02
 6.760808825E-01 7.536821812E-02 5.857877135E-01 -8.118883520E-02
 6.761207581E-01 7.561122626E-02 5.954779387E-01 -8.211990446E-02
 6.761627197E-01 7.586664706E-02 6.055357456E-01 -8.307533711E-02
 6.762068272E-01 7.613512129E-02 6.159757376E-01 -8.405398577E-02
 6.762531400E-01 7.641731948E-02 6.268358827E-01 -8.505810052E-02
 6.763018370E-01 7.671392709E-02 6.381489635E-01 -8.609081805E-02
 6.763530374E-01 7.702569664E-02 6.499336362E-01 -8.715327084E-02
 6.764068604E-01 7.735339552E-02 6.622154117E-01 -8.824669570E-02
 6.764634252E-01 7.769784331E-02 6.750211716E-01 -8.937233686E-02
 6.765228510E-01 7.805988193E-02 6.883707047E-01 -9.053123742E-02
 6.765853167E-01 7.844042033E-02 7.022811770E-01 -9.172160923E-02
 6.766510010E-01 7.884040475E-02 7.168113589E-01 -9.294606000E-02
 6.767200232E-01 7.926083356E-02 7.319871187E-01 -9.420713037E-02
 6.767926216E-01 7.970273495E-02 7.478365898E-01 -9.550555795E-02
 6.768688560E-01 8.016721904E-02 7.643917203E-01 -9.684205800E-02
 6.769490242E-01 8.065544069E-02 7.816852331E-01 -9.821719676E-02
 6.770333052E-01 8.116860688E-02 7.997464538E-01 -9.963125736E-02
 6.771218777E-01 8.170799166E-02 8.185831308E-01 -1.010795310E-01
 6.772149801E-01 8.227493614E-02 8.382542729E-01 -1.025628895E-01
 6.773127913E-01 8.287085593E-02 8.587782979E-01 -1.040822491E-01
 6.774156690E-01 8.349721879E-02 8.801777959E-01 -1.056357548E-01
 6.775237918E-01 8.415558934E-02 9.024706483E-01 -1.072208211E-01
 6.776373982E-01 8.484759927E-02 9.256691337E-01 -1.088335440E-01
 6.777568460E-01 8.557496965E-02 9.497807026E-01 -1.104676574E-01
 6.778823733E-01 8.633950353E-02 9.747370481E-01 -1.121071726E-01
 6.780143380E-01 8.714310825E-02 1.000501633E+00 -1.137470976E-01
 6.781530380E-01 8.798776567E-02 1.027033210E+00 -1.153795123E-01
 6.782987714E-01 8.887559175E-02 1.054236889E+00 -1.169900298E-01
 6.784520149E-01 8.980877697E-02 1.081976652E+00 -1.185606197E-01
 6.786130667E-01 9.078964591E-02 1.110064745E+00 -1.200689375E-01
 6.787824035E-01 9.182063490E-02 1.138211966E+00 -1.214820817E-01
 6.789603233E-01 9.290430695E-02 1.165697336E+00 -1.227266714E-01
 6.791473627E-01 9.404335171E-02 1.192037582E+00 -1.237684563E-01
 6.793439388E-01 9.524059296E-02 1.216579318E+00 -1.245553493E-01
 6.795505881E-01 9.649901092E-02 1.238398433E+00 -1.250141561E-01
 6.797677875E-01 9.782173485E-02 1.256536722E+00 -1.250757873E-01
 6.799960732E-01 9.921204299E-02 1.270007610E+00 -1.246750951E-01
 6.802359819E-01 1.006733850E-01 1.278468966E+00 -1.238067076E-01
 6.804882288E-01 1.022094041E-01 1.282033086E+00 -1.225042343E-01
 6.807532907E-01 1.038239077E-01 1.283030748E+00 -1.209514737E-01
 6.810319424E-01 1.055209115E-01 1.282942414E+00 -1.192517653E-01
 6.813248396E-01 1.073046178E-01 1.282541633E+00 -1.174557135E-01
 6.816326976E-01 1.091794744E-01 1.282240629E+00 -1.155849546E-01
 6.819562912E-01 1.111501232E-01 1.282114387E+00 -1.136425063E-01
 6.822963953E-01 1.132214740E-01 1.282071829E+00 -1.116209105E-01
 6.826539040E-01 1.153986603E-01 1.282020807E+00 -1.095153615E-01
 6.830296516E-01 1.176870912E-01 1.281943083E+00 -1.073205248E-01
 6.834245920E-01 1.200924516E-01 1.281845212E+00 -1.050321385E-01
 6.838397384E-01 1.226207241E-01 1.281731367E+00 -1.026464179E-01
 6.842761040E-01 1.252781898E-01 1.281608105E+00 -1.001621187E-01
 6.847347617E-01 1.280714273E-01 1.281476259E+00 -9.757677466E-02
 6.852168441E-01 1.310074031E-01 1.281334877E+00 -9.488787502E-02
 6.857236028E-01 1.340934038E-01 1.281174898E+00 -9.209544957E-02
 6.862561703E-01 1.373370737E-01 1.280990958E+00 -8.919128776E-02
 6.868160367E-01 1.407464892E-01 1.280791044E+00 -8.616703749E-02
 6.874044538E-01 1.443301290E-01 1.280572891E+00 -8.302295208E-02
 6.880229712E-01 1.480968595E-01 1.280333519E+00 -7.976059616E-02
 6.886730790E-01 1.520560831E-01 1.280066133E+00 -7.637504488E-02
 6.893563867E-01 1.562175900E-01 1.279766798E+00 -7.286295295E-02
 6.900746226E-01 1.605917513E-01 1.279433727E+00 -6.923290342E-02
 6.908295751E-01 1.651894003E-01 1.279067993E+00 -6.547722220E-02
 6.916230917E-01 1.700219959E-01 1.278667331E+00 -6.159230694E-02
 6.924571395E-01 1.751015037E-01 1.278216481E+00 -5.757072568E-02
 6.933338046E-01 1.804405749E-01 1.277724504E+00 -5.341639370E-02
 6.942552924E-01 1.860524565E-01 1.277188420E+00 -4.912788048E-02
 6.952238083E-01 1.919510812E-01 1.276605368E+00 -4.470296204E-02
 6.962418556E-01 1.981510967E-01 1.275950313E+00 -4.013487324E-02
 6.973119378E-01 2.046679258E-01 1.275237441E+00 -3.543442488E-02
 6.984366775E-01 2.115177512E-01 1.274462938E+00 -3.059941716E-02
 6.996188760E-01 2.187175751E-01 1.273617029E+00 -2.562763914E-02
 7.008615136E-01 2.262852788E-01 1.272687554E+00 -2.051649615E-02
 7.021676302E-01 2.342396826E-01 1.271682858E+00 -1.527262386E-02
 7.035405040E-01 2.426005304E-01 1.270599008E+00 -9.897452779E-03
 7.049834728E-01 2.513885796E-01 1.269402862E+00 -4.395565949E-03
 7.065002322E-01 2.606256902E-01 1.268113971E+00 1.228710869E-03
 7.080944777E-01 2.703347802E-01 1.266730905E+00 6.971372757E-03
 7.097701430E-01 2.805399597E-01 1.265229344E+00 1.283563673E-02
 7.115314603E-01 2.912665904E-01 1.263620615E+00 1.881091483E-02
 7.133827806E-01 3.025413454E-01 1.261907578E+00 2.490236424E-02
 7.153286934E-01 3.143922091E-01 1.260057688E+00 3.110618144E-02
 7.173740864E-01 3.268485963E-01 1.258076310E+00 3.736085072E-02
 7.195239067E-01 3.399414718E-01 1.255965114E+00 4.369297996E-02
 7.217836380E-01 3.537033498E-01 1.253717899E+00 5.010820925E-02
ZONE T="x=.7308"
 7.307999730E-01 6.140028313E-02 6.508523948E-04 -1.145524366E-04
 7.308003306E-01 6.140225381E-02 1.446120907E-03 -2.548194898E-04
 7.308006883E-01 6.140422821E-02 2.270576078E-03 -3.998979519E-04
 7.308010459E-01 6.140621379E-02 3.088965081E-03 -5.441304529E-04
 7.308014035E-01 6.140821055E-02 3.932722379E-03 -6.926000351E-04
 7.308017612E-01 6.141022965E-02 4.780756310E-03 -8.419270162E-04
 7.308021188E-01 6.141227484E-02 5.656776484E-03 -9.960859315E-04
 7.308024764E-01 6.141434982E-02 6.549824029E-03 -1.153170597E-03
 7.308028340E-01 6.141645461E-02 7.457661442E-03 -1.312977518E-03
 7.308031917E-01 6.141860411E-02 8.404050022E-03 -1.479237573E-03
 7.308036089E-01 6.142079830E-02 9.360593744E-03 -1.647712663E-03
 7.308040261E-01 6.142304465E-02 1.038151979E-02 -1.826799824E-03
 7.308043838E-01 6.142534688E-02 1.139671262E-02 -2.005516784E-03
 7.308048010E-01 6.142770872E-02 1.248921547E-02 -2.197061898E-03
 7.308052182E-01 6.143014133E-02 1.358384266E-02 -2.389657078E-03
 7.308056951E-01 6.143264845E-02 1.475156471E-02 -2.594650025E-03
 7.308061123E-01 6.143523380E-02 1.595578529E-02 -2.806023695E-03
 7.308065891E-01 6.143790856E-02 1.720352843E-02 -3.025343874E-03
 7.308071256E-01 6.144067645E-02 1.854996197E-02 -3.261133330E-03
 7.308076024E-01 6.144354120E-02 1.990795881E-02 -3.499706043E-03
 7.308081388E-01 6.144651771E-02 2.135560475E-02 -3.753683064E-03
 7.308086753E-01 6.144960597E-02 2.288690768E-02 -4.021888133E-03
 7.308092117E-01 6.145282090E-02 2.446709014E-02 -4.299222026E-03
 7.308098078E-01 6.145616248E-02 2.615196258E-02 -4.594450351E-03
 7.308104038E-01 6.145964563E-02 2.793205157E-02 -4.906071816E-03
 7.308110595E-01 6.146327406E-02 2.978448756E-02 -5.230871029E-03
 7.308117151E-01 6.146705896E-02 3.175479546E-02 -5.575972609E-03
 7.308124304E-01 6.147101149E-02 3.386559710E-02 -5.944963545E-03
 7.308131456E-01 6.147513911E-02 3.605123609E-02 -6.327807438E-03
 7.308139205E-01 6.147945300E-02 3.837997839E-02 -6.735545583E-03
 7.308146954E-01 6.148396060E-02 4.087404162E-02 -7.171310950E-03
 7.308155298E-01 6.148868054E-02 4.350501299E-02 -7.631161250E-03
 7.308164239E-01 6.149361655E-02 4.627458006E-02 -8.115598001E-03
 7.308173180E-01 6.149878725E-02 4.922350869E-02 -8.631194010E-03
 7.308182716E-01 6.150420010E-02 5.239295959E-02 -9.184224531E-03
 7.308192253E-01 6.150987372E-02 5.573928729E-02 -9.768245742E-03
 7.308202982E-01 6.151581928E-02 5.926953629E-02 -1.038481481E-02
 7.308213711E-01 6.152205169E-02 6.303081661E-02 -1.104143076E-02
 7.308225632E-01 6.152858585E-02 6.705367565E-02 -1.174294669E-02
 7.308237553E-01 6.153543666E-02 7.134630531E-02 -1.249044202E-02
 7.308250070E-01 6.154262647E-02 7.585945725E-02 -1.327715907E-02
 7.308263183E-01 6.155017018E-02 8.064136654E-02 -1.411057822E-02
 7.308277488E-01 6.155808643E-02 8.571945876E-02 -1.499514654E-02
 7.308291793E-01 6.156639382E-02 9.110064059E-02 -1.593145914E-02
 7.308307290E-01 6.157511100E-02 9.680046886E-02 -1.692187414E-02
 7.308323383E-01 6.158426777E-02 1.027568206E-01 -1.795734838E-02
 7.308340073E-01 6.159387901E-02 1.089788824E-01 -1.903889328E-02
 7.308357954E-01 6.160397083E-02 1.154608130E-01 -2.016474865E-02
 7.308376431E-01 6.161456928E-02 1.221600771E-01 -2.132746577E-02
 7.308396101E-01 6.162570044E-02 1.290778518E-01 -2.252561599E-02
 7.308416367E-01 6.163739040E-02 1.361288577E-01 -2.374555171E-02
 7.308438420E-01 6.164967269E-02 1.432503313E-01 -2.497794665E-02
 7.308461070E-01 6.166257337E-02 1.503906101E-01 -2.621202916E-02
 7.308484912E-01 6.167612597E-02 1.573859006E-01 -2.741880156E-02
 7.308509946E-01 6.169036031E-02 1.642392576E-01 -2.859885059E-02
 7.308536172E-01 6.170532107E-02 1.709139943E-01 -2.974428982E-02
 7.308563590E-01 6.172103435E-02 1.773475856E-01 -3.084551916E-02
 7.308592796E-01 6.173754856E-02 1.835125834E-01 -3.189879283E-02
 7.308623195E-01 6.175490096E-02 1.893873960E-01 -3.289919719E-02
 7.308655381E-01 6.177313253E-02 1.948809177E-01 -3.383041918E-02
 7.308688760E-01 6.179229170E-02 2.000587434E-01 -3.470392898E-02
 7.308723927E-01 6.181242317E-02 2.049802393E-01 -3.552949056E-02
 7.308761477E-01 6.183357909E-02 2.096710205E-01 -3.631179407E-02
 7.308800220E-01 6.185581163E-02 2.141495794E-01 -3.705472872E-02
 7.308841348E-01 6.187917665E-02 2.184446752E-01 -3.776326776E-02
 7.308884263E-01 6.190373376E-02 2.225690335E-01 -3.843899444E-02
 7.308930159E-01 6.192953885E-02 2.265188843E-01 -3.908101097E-02
 7.308977842E-01 6.195665896E-02 2.303753793E-01 -3.970349580E-02
 7.309027910E-01 6.198516488E-02 2.341661006E-01 -4.031044990E-02
 7.309080362E-01 6.201511994E-02 2.379034907E-01 -4.090460762E-02
 7.309135795E-01 6.204660609E-02 2.416009754E-01 -4.148857296E-02
 7.309193611E-01 6.207969412E-02 2.452728152E-01 -4.206437245E-02
 7.309255004E-01 6.211447343E-02 2.489195764E-01 -4.263160005E-02
 7.309318781E-01 6.215102598E-02 2.525527477E-01 -4.319208115E-02
 7.309386730E-01 6.218944490E-02 2.562069893E-01 -4.375146329E-02
 7.309457660E-01 6.222982705E-02 2.598916888E-01 -4.431094602E-02
 7.309532166E-01 6.227226555E-02 2.636095583E-01 -4.487116262E-02
 7.309610248E-01 6.231687218E-02 2.673612237E-01 -4.543251172E-02
 7.309693098E-01 6.236375868E-02 2.711597681E-01 -4.599644244E-02
 7.309779525E-01 6.241303682E-02 2.749907374E-01 -4.655999318E-02
 7.309870124E-01 6.246483326E-02 2.788711786E-01 -4.712584615E-02
 7.309966087E-01 6.251927465E-02 2.828199863E-01 -4.769659787E-02
 7.310066819E-01 6.257649511E-02 2.868392169E-01 -4.827235639E-02
 7.310172319E-01 6.263663620E-02 2.909298539E-01 -4.885318875E-02
 7.310283184E-01 6.269985437E-02 2.950901985E-01 -4.943899065E-02
 7.310400009E-01 6.276629865E-02 2.993306220E-01 -5.003052950E-02
 7.310522795E-01 6.283613294E-02 3.036338985E-01 -5.062413961E-02
 7.310651541E-01 6.290954351E-02 3.080213070E-01 -5.122316256E-02
 7.310787439E-01 6.298670173E-02 3.125069439E-01 -5.182907358E-02
 7.310929894E-01 6.306780130E-02 3.170910478E-01 -5.244172364E-02
 7.311079502E-01 6.315304339E-02 3.217765689E-01 -5.306123197E-02
 7.311236858E-01 6.324263662E-02 3.265620768E-01 -5.368736014E-02
 7.311402559E-01 6.333681196E-02 3.314593136E-01 -5.432087556E-02
 7.311576605E-01 6.343580037E-02 3.364500105E-01 -5.495759845E-02
 7.311758995E-01 6.353984028E-02 3.415609002E-01 -5.560176447E-02
 7.311951518E-01 6.364920735E-02 3.468093276E-01 -5.625487864E-02
 7.312153578E-01 6.376415491E-02 3.521943390E-01 -5.691665784E-02
 7.312365770E-01 6.388497353E-02 3.577230871E-01 -5.758754164E-02
 7.312588692E-01 6.401196867E-02 3.633969724E-01 -5.826753378E-02
 7.312823534E-01 6.414546072E-02 3.692322671E-01 -5.895778164E-02
 7.313069701E-01 6.428576261E-02 3.752116561E-01 -5.965389684E-02
 7.313328981E-01 6.443323940E-02 3.813737035E-01 -6.036166474E-02
 7.313601375E-01 6.458825618E-02 3.877339065E-01 -6.108213961E-02
 7.313887477E-01 6.475118548E-02 3.942970634E-01 -6.181560084E-02
 7.314188480E-01 6.492244452E-02 4.010763168E-01 -6.256297231E-02
 7.314504981E-01 6.510245800E-02 4.080772996E-01 -6.332454830E-02
 7.314836979E-01 6.529167295E-02 4.153178930E-01 -6.410142034E-02
 7.315186858E-01 6.549055129E-02 4.227954745E-01 -6.489074975E-02
 7.315554023E-01 6.569959223E-02 4.305502176E-01 -6.569815427E-02
 7.315939665E-01 6.591931731E-02 4.386007190E-01 -6.652487069E-02
 7.316345572E-01 6.615027785E-02 4.469594955E-01 -6.737167388E-02
 7.316772342E-01 6.639303267E-02 4.556440413E-01 -6.823962927E-02
 7.317220569E-01 6.664819270E-02 4.646671712E-01 -6.912945956E-02
 7.317692041E-01 6.691639870E-02 4.740504026E-01 -7.004217803E-02
 7.318187356E-01 6.719830632E-02 4.838040471E-01 -7.097595185E-02
 7.318707705E-01 6.749462336E-02 4.939759970E-01 -7.193660736E-02
 7.319254875E-01 6.780607998E-02 5.045846105E-01 -7.292502373E-02
 7.319830060E-01 6.813345850E-02 5.156517625E-01 -7.394234091E-02
 7.320435047E-01 6.847756356E-02 5.272033215E-01 -7.498989999E-02
 7.321070433E-01 6.883925200E-02 5.392616987E-01 -7.606872916E-02
 7.321738005E-01 6.921942532E-02 5.518497229E-01 -7.717925310E-02
 7.322440147E-01 6.961902976E-02 5.649977326E-01 -7.832053304E-02
 7.323178053E-01 7.003905624E-02 5.787591338E-01 -7.949831337E-02
 7.323954105E-01 7.048054785E-02 5.931547880E-01 -8.071296662E-02
 7.324769497E-01 7.094459981E-02 6.082178354E-01 -8.196570724E-02
 7.325626612E-01 7.143236697E-02 6.239832044E-01 -8.325769752E-02
 7.326527238E-01 7.194506377E-02 6.404867768E-01 -8.459002525E-02
 7.327473760E-01 7.248395681E-02 6.577509046E-01 -8.596170694E-02
 7.328469157E-01 7.305039465E-02 6.758264303E-01 -8.737127483E-02
 7.329515219E-01 7.364577800E-02 6.947562099E-01 -8.882291615E-02
 7.330614924E-01 7.427158952E-02 7.145717144E-01 -9.031627327E-02
 7.331770658E-01 7.492938638E-02 7.353091240E-01 -9.185100347E-02
 7.332985401E-01 7.562079281E-02 7.570030093E-01 -9.342624992E-02
 7.334262133E-01 7.634753734E-02 7.796884775E-01 -9.503939003E-02
 7.335604429E-01 7.711142302E-02 8.033916354E-01 -9.668684751E-02
 7.337015271E-01 7.791434973E-02 8.280966878E-01 -9.835847467E-02
 7.338498235E-01 7.875830680E-02 8.538344502E-01 -1.000561938E-01
 7.340056896E-01 7.964538783E-02 8.806005716E-01 -1.017735377E-01
 7.341694832E-01 8.057781309E-02 9.083749056E-01 -1.035022810E-01
 7.343416810E-01 8.155788481E-02 9.371155500E-01 -1.052319631E-01
 7.345227003E-01 8.258804679E-02 9.667499065E-01 -1.069486290E-01
 7.347129583E-01 8.367084712E-02 9.971011877E-01 -1.086261198E-01
 7.349129319E-01 8.480899036E-02 1.027829766E+00 -1.102233678E-01
 7.351230979E-01 8.600530028E-02 1.058758020E+00 -1.117280349E-01
 7.353440523E-01 8.726274222E-02 1.089479804E+00 -1.131004691E-01
 7.355762720E-01 8.858445287E-02 1.119430542E+00 -1.142898649E-01
 7.358203530E-01 8.997370303E-02 1.147766590E+00 -1.152244583E-01
 7.360768914E-01 9.143395722E-02 1.173471689E+00 -1.158249229E-01
 7.363466024E-01 9.296883643E-02 1.195019960E+00 -1.159783527E-01
 7.366300821E-01 9.458214790E-02 1.210635662E+00 -1.155745387E-01
 7.369279861E-01 9.627791494E-02 1.220924377E+00 -1.146975756E-01
 7.372411489E-01 9.806034714E-02 1.226601601E+00 -1.134225056E-01
 7.375703454E-01 9.993386269E-02 1.228910327E+00 -1.118485406E-01
 7.379163504E-01 1.019031331E-01 1.229413867E+00 -1.100875810E-01
 7.382800579E-01 1.039730385E-01 1.229291558E+00 -1.082118154E-01
 7.386623025E-01 1.061487272E-01 1.229285836E+00 -1.062609777E-01
 7.390640974E-01 1.084356010E-01 1.229538560E+00 -1.042409316E-01
 7.394864559E-01 1.108393520E-01 1.229898334E+00 -1.021378711E-01
 7.399303913E-01 1.133659482E-01 1.230282545E+00 -9.994978458E-02
 7.403969765E-01 1.160216630E-01 1.230659008E+00 -9.767321497E-02
 7.408874035E-01 1.188130975E-01 1.231024504E+00 -9.530088305E-02
 7.414029241E-01 1.217471883E-01 1.231386185E+00 -9.283000231E-02
 7.419447899E-01 1.248312294E-01 1.231742144E+00 -9.025847912E-02
 7.425143719E-01 1.280728728E-01 1.232096076E+00 -8.758995682E-02
 7.431130409E-01 1.314801872E-01 1.232448339E+00 -8.481925726E-02
 7.437422872E-01 1.350616366E-01 1.232798457E+00 -8.194530755E-02
 7.444037199E-01 1.388261169E-01 1.233137012E+00 -7.895899564E-02
 7.450989485E-01 1.427829713E-01 1.233464479E+00 -7.585989684E-02
 7.458297014E-01 1.469420493E-01 1.233781219E+00 -7.264738530E-02
 7.465977669E-01 1.513136774E-01 1.234081149E+00 -6.932192296E-02
 7.474051118E-01 1.559087187E-01 1.234353781E+00 -6.587851793E-02
